name,c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,knuths_estimate,weighted_backtrack_estimate,recursive_estimate,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean
linear.normalized-rand8177e7.cudf.trendy.cnf,31975,8236,3.88234579893152,0.2575762314308053,0.00026375330117630035,2.329852565100291,0.0,0.016011117153042112,2.8849470690371364,0.00026375330117630035,1.2780076028823697,9.691800736576855e-05,0.05136654390385734,1.2498764740052977,0.0014501881523044332,2.6883637198716643,3.0209655005739834e-05,0.016011117153042112,0.49238641287614904,0.7943083073265748,0.0,1.0,1.4917418492579515,0.35044597210294975,0.8731917873170107,0.0,1.0,2.609062063779998,0.306006544738622,0.5217811612591384,0.29964956800193343,0.8214307292610719,0.5446196604434778,0.00010226720679351489,2.2422146106481295,0.0,0.01598090749803637,2.099480028040985,9.691800736576855e-05,0.0003876720294630742,0.0027137042062415195,0.010951734832331847,0.016572979259546424,0.02618653426540596,0.08395346149207639,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,18173,4.09053497942,15.5884572681,2856.22222222,0.065588363421,2868.0,2821.0,2911.0,1.3868871182,0.076306192721,0.958163786233,0.0157338725641,166105.05229,105.34358047,1.25450216661,2860.71971067,0.0445504740474,2867.0,2816.0,2912.0,0.678689513134,0.424492295983,0.974239938191,0.0453179235233,307120.756137
linear.normalized-rand65d021.cudf.paranoid.cnf,23670,6165,3.8394160583941606,0.26045627376425856,0.0003834698884135817,2.289032054752463,0.0,0.021948675151262257,2.931194799655372,0.0003834698884135817,1.401653019896639,0.0001385809312638581,0.07289356984478935,1.1976744204049767,0.002420182582432579,2.5001099651775376,4.1727519298977675e-05,0.021948675151262257,0.49486858718758725,0.8058338116712191,0.0,1.0,1.519593406114342,0.3164365352394738,0.8372297980887287,0.0,1.0,2.6646383340200623,0.2649300965064415,0.5632797830168996,0.26405174212393073,0.8273315251408304,0.5560191946588775,0.00015414201142371797,2.381071651514789,0.0,0.02190694763196328,2.0512993917504403,0.0001385809312638581,0.006513303769401331,0.012056541019955654,0.04143569844789357,0.04337583148558758,0.022729815496653715,0.1169944312188502,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,5.6629565969031855e+194,13580,1.45205479452,6.51546070475,1852.58219178,0.0164869248096,1852.5,1811.0,1893.0,1.44933279183,0.0810264138757,0.956736309963,0.00463811452366,81629.8530256,57.7606837607,0.118849705609,1851.59340659,0.0162170834276,1852.0,1813.0,1890.0,0.726752523,0.156252804378,0.968720836495,0.00343713718354,128274.775177
linear.normalized-single-obj-f46-DC_Side1.seq-A-2-1-irabcde.cnf,15138,5339,2.8353624274208653,0.35268859822962084,0.0003743645288906217,1.6626196777939695,0.0,0.007618687822692356,2.088774748231841,0.0003743645288906217,0.4551653059265619,0.00016173378618793466,0.005660682516577713,0.8566731632663167,0.0004361629463443863,1.5888092532940388,6.29643621710112e-05,0.0056667925953910086,0.2771403385683703,1.4065342967164196,0.0,1.0,0.9770078317985462,0.3495396807188836,0.8447062708830322,0.0,1.0,1.7762791934726094,0.29525836022569385,0.6759853922679763,0.25248709230575495,0.9284724845737312,0.8628636191915376,0.00029491313738840117,1.9672875011390452,0.0,0.007555723460521345,1.9844818620242546,0.005013747371825974,0.022966197638686722,0.07536794436357755,0.2775351770984959,0.6690926734594856,0.2810336329259182,0.862462830758082,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,8224,33.5280528053,3.65393579895,2192.49834983,0.059559469651,2201.0,2156.0,2239.0,0.517624324785,0.323700952135,0.898445265068,0.100472213999,918340.01409,237.080874317,0.360306425263,2195.13770492,0.0363463890805,2196.0,2158.0,2239.0,0.65611450418,0.235649790089,0.95240662426,0.112487229877,3447576.964
linear.normalized-ped2.B.recomb1-0.20-15.cnf,261305,110720,2.3600523843930636,0.42371940835422206,1.3515942862216452e-05,9.252140686603445,0.0,0.004716951894528708,1.6745729476056868,1.3515942862216454e-05,4.010705448322578,5.786032517502748e-06,0.0030723832667939595,0.9707522828734363,0.0008144592863416201,0.5370236125753352,3.099179956983382e-06,0.003951454445153812,0.5190645731494242,0.885877598489539,0.0,1.0,1.0360545716861056,0.6321532539950783,0.5722605875433422,0.0,1.0,1.6212866530223562,0.3617563925486591,0.59847334395319,0.2096595240899258,0.8081328680431158,0.5979712768001587,7.87465709361592e-06,7.10255492328724,0.0,0.001825416994663212,1.3078359947471196,0.00013886478042006596,0.0017994561129433548,0.0037146328762367644,0.0037146328762367644,0.0037146328762367644,0.19793149337499277,0.3767690794422265,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55605199025,0.0,1.00115760444,0.0,8624936.32782,5538.0625,3.96340484902,53236.375,0.266690053205,56767.0,56476.0,56941.0,0.841753957042,0.268033679758,0.937031985189,0.266666682471,18668925.8006
linear.normalized-subsetCardinalitySigma-24-3.cnf.gz-plain.pb.metafix.cnf,204,97,2.1030927835051547,0.47549019607843135,0.030927835051546393,0.1445870706250258,0.029411764705882353,0.04411764705882353,0.331825852184937,0.030927835051546393,0,0.030927835051546393,0.030927835051546393,0.0,0.029209621993127148,0.08318903308077032,0.024509803921568627,0.03431372549019608,1.0,0,1.0,1.0,0.0,0.034364261168384876,2.9495762407505257,0.0,0.33333333333333337,0.331825852184937,0.10136000827321393,0.0,1.0,1.0,0.5,0.015463917525773196,0.21027069205418839,0.014705882352941176,0.029411764705882353,0.20304356973346313,0.0,0.020618556701030927,0.15463917525773196,0.4948453608247423,0.4948453608247423,0.6930525017701604,0.9392302691201208,2.53053839765256e+19,4.5200928682654684e+18,10537,2.7408,0.46721347436,14.3393,0.183962359422,14.0,11.0,18.0,0.920556722673,0.311304554653,0.870734700207,0.0920821569066,395.677676989,2.693,0.473549952812,14.3975,0.183677890436,14.0,11.0,18.0,0.95041934562,0.295251322501,0.869076021,0.0893975853289,414.412684099
linear.normalized-factor-size=9-P=307-Q=367.cnf,3113,1756,1.7727790432801822,0.5640860905878574,0.001347502632710403,0.4930287761561631,0.0,0.006103437198843559,1.2252174219465066,0.001347502632710403,0.24451338338684966,0.001135718341851221,0.0028392958546280523,0.7659405192681678,0.0017616622774506497,0.29036251096594023,0.0009637006103437199,0.006103437198843559,0.5097762073027091,0.8803900511646598,0.0,1.0,1.1455205950627676,0.17903311010995043,0.8486015467204105,0.0,0.6,1.0907593130474627,0.1519277741534695,0.670735624799229,0.29328621908127206,0.9640218438805012,0.7973016382910376,0.00098285422838008,0.6729137691730555,0.0,0.0057822036620623195,1.550581947614708,0.0,0.030096536059057353,0.030096536059057353,0.030096536059057353,0.030096536059057353,0.2514160744428288,0.7050258027401402,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,2.90432989937067e+281,16639,7.43747005271,1.28238135709,335.37709631,0.0457958918915,335.0,318.0,353.0,0.356361946383,0.170566104169,0.745603863339,0.0597024380619,219427.160362,48.6340594059,0.212308169935,335.167920792,0.0452615749695,335.0,318.0,353.0,0.268331431402,0.246708719383,0.796613755912,0.0295795297102,291804.904674
linear.normalized-mds_1000_60_5.cnf,302152,151576,1.9934026494959625,0.5016547962614842,1.0997935376329197e-05,6.0634932904334145,0.0,0.0014330535624453918,0.6780592271041967,1.0997935376329197e-05,1.7319808555143184,8.815854432611609e-06,0.0004804640665773327,0.5947240988955953,0.00014287716341025516,1.099497238594733,9.928777568905716e-06,0.0017871799624030289,0.3355397283486457,1.2200246580842469,0.0,1.0,1.0408513941414879,0.22125757531773416,0.7116455582522146,0.0,0.33333333333333337,0.6385316617143477,0.15745697070452036,0.7475178056077736,0.24917260186925785,0.9966904074770314,0.7475178056077736,6.590008160023394e-06,5.058532448050172,0.0,0.0007148719849612116,1.1381204525960964,4.4079272163058045e-06,1.7631708865223218e-05,5.289512659566965e-05,5.289512659566965e-05,5.289512659566965e-05,0.6681359757387686,0.6681359757387686,0,0,50001,54401.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40585146287,0.0,5.63144900392,0.0,946301.346174,53389.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39240844694,0.0,5.20683949255,0.0,987101.590027
linear.normalized-mds_200_10_2.cnf,10168,5184,1.9614197530864197,0.5098347757671126,0.0003218467525662666,2.454919072441577,0.0,0.007572777340676633,0.7929216430831295,0.0003218467525662666,0.6656439128656101,0.0002605523710265763,0.0026055237102657635,0.6874627454119332,0.0010806111645345845,1.1028320986434235,0.0002950432730133753,0.009343036978756884,0.34644636768948334,1.1969493840447363,0.0,1.0,1.0459647375706647,0.2169594418722436,0.7299892413982333,0.0,0.33333333333333337,0.758582041683362,0.1583780583865032,0.7352478363493312,0.24508261211644375,0.980330448465775,0.7352478363493312,0.00019157056705297845,2.063006006603253,0.0,0.003737214791502754,1.2429796873654078,0.00013027618551328816,0.0005211047420531526,0.002214695153725899,0.008728504429390308,0.021104742053152683,0.6381875029608224,0.6753140298831168,0,0,7677,9.21759259259,12.4882465831,1483.00462963,0.0720604257822,1497.0,1440.0,1529.0,0.935273262956,0.0839295866857,0.823811622917,0.296949410697,2212518.20807,7.33796296296,7.84294008203,1486.80092593,0.0726266720281,1496.0,1448.0,1536.0,0.264526073732,0.272226186374,0.813082752324,0.0738214149094,3672759.14469
linear.normalized-t3002.11tsp11.1900547416.cnf,5956,1669,3.5686039544637507,0.28022162525184685,0.0013113201262701104,1.6951108265256154,0.0,0.008562793821356616,1.4269787486122554,0.0013113201262701104,0.2749676799131443,0.0010121457489878543,0.005566801619433198,0.7077738183187376,0.0019910339091423787,1.4899874684954866,0.0005036937541974479,0.011081262592343854,0.3493396015222745,0.9201116085969034,0.0,1.0,0.9776211809510996,0.10507346414401399,1.700078193376823,0.0,0.9215686274509804,1.0212297325279402,0.17863310509379968,0.4383814640698455,0.5579247817327065,0.996306245802552,0.9961383478844862,0.0012905028236759176,1.6722025797748288,0.0,0.008562793821356616,1.4299632948755332,0.0,0.015182186234817813,0.1194331983805668,0.42813765182186236,0.4924089068825911,0.4410044719642243,0.6420875432131083,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,9.079723130118539e+226,2573,15.7342310418,0.576822337173,332.175053154,0.0492310264595,333.0,315.0,350.0,0.657870156241,0.230897772112,0.882212197982,0.018031444417,60376.2188222,54.4331612163,0.155671715918,332.197934596,0.0415034285444,332.0,315.0,350.0,0.462361276268,0.258885735615,0.916213692761,0.0123948857853,84423.066644
linear.normalized-aries-da_network_50_2__8_45__64.cnf,110246,46122,2.3903126490611855,0.41835531447852986,5.010482247422247e-05,0.5347709417504942,0.0,0.00010884748653012355,1.7191814238760867,5.010482247422247e-05,0.689675137897447,3.774724445115507e-05,0.010871206401932659,0.6486385457605779,0.00013392867998111534,4.364830505813094,1.8141247755020592e-05,0.005306314968343523,0.43548065235926925,0.8148045126702044,0.0,1.0,1.0062378189377252,0.16772351189250628,0.6096982624212482,0.0,0.5,1.4842441803993973,0.10226073376805064,0.35157738149229906,0.648404477259946,0.999981858752245,0.5672768172994939,2.550060113050022e-05,0.5352563466659397,0.0,5.442374326506177e-05,1.5708502436790752,0.0023214555337460366,0.009285822134984146,0.037143288539936585,0.04875056620866677,0.04875056620866677,0.12291985720756671,0.3227803232122517,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,1741.5,2.05878613906,7001.5,0.48995654439,8422.0,0.0,8424.0,0.551557886393,1.63288935343,0.961037582156,0.499856452993,141394831.091,1714.25,0.25401879509,8378.75,0.00819037067653,8384.5,8296.0,8442.0,0.209541164975,0.75617441209,0.830232823878,0.0294816676646,227996542.041
linear.normalized-j301_8.std.cnf,95332,37165,2.565101574061617,0.38984810976377293,4.991442078500729e-05,0.8307956442292845,0.0,0.00036938231069156576,2.1938099270718294,4.99144207850073e-05,0.21028944030370317,2.255299954894001e-05,9.021199819576004e-05,0.6557080849878624,6.768889292951502e-05,0.6387546183191268,1.0260619741432382e-05,0.000348861071208701,0.3106710445310897,1.302118494749737,0.0,1.0,1.0119134655693276,0.26361050204622705,1.125898079471243,0.0,1.0,2.0202752828435506,0.2967985579822972,0.7457213215678227,0.2298481428278268,0.9755694643956495,0.9106197414323826,4.3901984562140893e-05,0.8183724417497513,0.0,0.000348861071208701,2.131180783004988,4.510599909788002e-05,0.00018042399639152008,0.0002255299954894001,0.0002255299954894001,0.0002255299954894001,0.4706359945872801,0.4706359945872801,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,44343,467.647058824,4.09831117167,9851.0,0.257886870737,10464.0,10253.0,10562.0,0.831529488814,0.619668448299,0.934363208227,0.173335782057,67694485.1528,325.0,0.06911891029,10473.5185185,0.00909255499153,10482.0,10349.0,10584.0,0.220089420089,0.0309671523725,0.907941538615,0.00356238873958,86037317.4753
linear.normalized-3col-left3reg-l080-r079-n1.cnf,19855,7580,2.6193931398416885,0.38176781667086374,0.0001843118967514923,1.8648542189378576,0.0,0.012087635356333417,1.53414884969663,0.0001843118967514923,0.14022073749676167,0.00017591696719148562,0.0002638754507872284,0.3149509062230702,0.0002890348164030913,1.3506808077672783,0.00015109544195416772,0.012087635356333417,0.904558045832284,0.3248264912891298,0.0,1.0,0.3149509062230702,0.3837309273351221,0.7723919377051068,0.0,0.9916666666666667,1.5327752778686183,0.2963906745217525,0.904558045832284,0.09544195416771593,1.0,0.904558045832284,0.00015912710807147225,2.1033944825099566,0.0,0.012037270209015362,1.5333970476099594,8.795848359574281e-05,0.00035183393438297124,0.001407335737531885,0.005365467499340312,0.005365467499340312,0.08128992745053965,0.19493755937178614,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,38344,30.6091549296,5.15456749539,1975.90140845,0.0620696534595,1983.0,1939.0,2020.0,1.19169346202,0.201280241755,0.926622199603,0.0923500143903,71875.5747482,94.9677419355,1.14377406467,1976.84750733,0.056360466076,1981.0,1943.0,2023.0,0.214864683268,1.01969894148,0.937122553507,0.0488426696237,414643.553924
linear.normalized-opt-market-split_5_40_3.cnf,61711,21169,2.9151589588549296,0.3430344671128324,0.00013938728160288683,4.300585893269447,0.0,0.020385344590105492,0.4895951990288702,0.00013938728160288685,0.07286714017171653,9.445546424860678e-05,0.00014168319637291018,0.19441295623477686,0.00015665205233804133,3.962052518843759,6.481826578729886e-05,0.02079045875127611,0.33033548854067074,0.30337641106170476,0.0,1.0,0.22688119639217497,0.14899881884621155,0.16874888489488168,0.0,0.33333333333333337,0.4550066337280053,0.025143384530952682,0.048613699340474145,0.9513863006595259,1.0,0.3656560418725997,4.951905506478668e-05,6.265645037196199,0.0,0.010500559057542415,0.5296968018334116,0.0,0.0,0.0,0.0,0.0,0.14443639823823065,0.5188082134928609,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,21668,102.176470588,2.0142251076,3778.29411765,0.0114882983117,3777.0,3716.0,3821.0,0.141723102906,0.513490792654,0.721452481672,0.0282487223077,8604804.83822,601.551724138,0.801830044244,3664.65517241,0.192610874314,3794.0,3722.0,3843.0,0.13199646233,2.2432826023,0.791735138652,0.203273909669,36829876.2841
linear.normalized-single-obj-f42-DC_DoubleLoss.seq-B-2-combined-irEDCBA.cnf,22603,7719,2.9282290452131106,0.34150334026456663,0.0002650405322141601,1.7250927629171309,0.0,0.005358281947692962,2.141635136523875,0.0002650405322141601,0.43560370958492917,0.00011410314924691921,0.003993610223642172,0.8739845874436123,0.000303175071593639,1.613881544173822,4.2526047203912395e-05,0.003997448437167765,0.26947034820732463,1.4348626568544383,0.0,1.0,1.0143950930429728,0.3465354788673587,0.8047017449997695,0.0,1.0,1.949343697365808,0.2788577045488943,0.6908356368275569,0.23393578566872208,0.924771422496279,0.8784605570912184,0.00021319310930523677,2.0029492295497957,0.0,0.005273229853285137,1.9162001204867731,0.00433591967138293,0.025216795983569146,0.09196713829301689,0.22729347329986307,0.4495664080328617,0.2419557279780922,0.5955205407353802,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,11014,25.0470588235,8.27997546276,3182.55882353,0.0783794835743,3201.5,3141.0,3259.0,0.527226181392,0.318991323348,0.899667197932,0.0979910904789,1701078.02488,348.949122807,0.322498967107,3205.65087719,0.0437431990379,3211.0,3161.0,3262.0,0.728035339436,0.192403333523,0.958048349708,0.0576978898687,6124306.64741
linear.normalized-sporttournament42.cnf,6720,4221,1.592039800995025,0.628125,0.0003812913065582105,0.9664591092625405,0.0,0.0011904761904761906,1.3822991857682378,0.0003812913065582105,0.1924500897298753,0.0003389256058295204,0.0005083884087442806,0.5623351446188083,0.0007107320540156361,0.744721004806498,0.0004464285714285714,0.0017857142857142857,0.08333333333333334,1.7320508075688774,0.0,0.33333333333333337,0.5623351446188083,0.09489916963226573,1.585086748414736,0.0,0.33333333333333337,0.5973353907081772,0.15042341621966654,0.75,0.25,1.0,1.0,0.0003812913065582105,0.9664591092625405,0.0,0.0011904761904761906,1.3822991857682378,0.0001694628029147602,0.0006778512116590408,0.0027114048466361632,0.010845619386544653,0.04338247754617861,0.18465601972780765,0.5287480120326847,0,0,5902,1.28522630231,34.2198772645,1074.11357814,0.0357630960854,1075.0,1046.0,1103.0,1.00735033273,0.0332989443889,0.87920821492,0.0306965396857,1737695.23472,1.64923747277,1.16016201046,1074.5795207,0.0196442809206,1077.0,1047.0,1100.0,0.29855306902,0.120104654746,0.880615407154,0.00940061650226,2828987.18868
linear.normalized-tseitin-regular-n94-d3-i2-r2.cnf.gz-plain.pb.metafix.cnf,376,141,2.6666666666666665,0.375,0.02127659574468085,0,0.02127659574468085,0.02127659574468085,0.0,0.02127659574468085,0,0.02127659574468085,0.02127659574468085,0.0,0.010638297872340425,0,0.010638297872340425,0.010638297872340425,0.5,0.5773502691896258,0.33333333333333326,1.0,0.5623351446188083,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.48936170212765956,0.010411951109099139,0.3592990094584977,0.005319148936170213,0.015957446808510637,1.0354117043559887,0.0,0.0070921985815602835,0.09219858156028368,0.6524822695035462,0.6524822695035462,0.9492979844067688,0.9953178682303144,5.575186299632656e+42,5.575186299632656e+42,64856,5.3332,0.53842918164,17.5508,0.158134671789,18.0,14.0,21.0,1.11867154686,0.280374463004,0.79655869753,0.112687192828,671.39754216,5.4244,0.526741041714,17.5732,0.158134157296,18.0,14.0,21.0,1.1490513686,0.278540433989,0.797956474952,0.111623334549,692.266310042
linear.normalized-tseitin-regular-n52-d3-i3-f.cnf.gz-plain.pb.metafix.cnf,208,78,2.6666666666666665,0.375,0.038461538461538464,0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0,0.038461538461538464,0.038461538461538464,0.0,0.019230769230769232,0,0.019230769230769232,0.019230769230769232,0.49999999999999994,0.577350269189626,0.33333333333333326,1.0,0.5623351446188083,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25961538461538464,0.009985207100591717,0.18518518518518517,0.009615384615384616,0.019230769230769232,0.16302362949436594,0.0,0.01282051282051282,0.20512820512820512,0.6538461538461539,0.6538461538461539,0.9550668403761188,0.993750260656731,4.722366482869645e+21,4.722366482869645e+21,50441,4.0798,0.509431864495,10.1805,0.203677182527,10.0,8.0,13.0,1.41613603225,0.256503992982,0.839059764508,0.140144790483,197.609626395,3.913,0.532056648689,10.2184,0.204398046476,10.0,8.0,13.0,1.4512554402,0.248105218442,0.835116493792,0.138584499738,207.299203039
linear.normalized-BA_RDC4.dot_luby_50null0mast_rapportOE1.0_TMAX300_K67_cod2.cnf,1296623,834923,1.5529851255744542,0.6439211706101157,2.7016659150623417e-06,0.5423490895751589,0.0,4.4727271605585665e-05,0.9620174963009662,2.7016659150623417e-06,0.6813411489469215,1.1424275900832716e-06,0.00014280344876040895,0.6874171841813168,6.834408754650949e-06,2.0739622806669717,2.313479565806155e-06,0.00014189341336944418,0.4666933942308347,0.9275068290541976,0.0,1.0,1.1478389346898104,0.1669826583031939,1.0664777515086683,0.0,1.0,0.900454131726963,0.1780832899681305,0.6804282713372221,0.30809918349594523,0.9885274548331673,0.7268459253455567,1.7137647243262105e-06,0.4996756545035384,0.0,2.4677115368598986e-05,1.3123459796599808,0.0,0.0,0.0,0.0,0.0,0.01645438457996936,0.01645438457996936,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,261532.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23674475956,0.0,25.9078095238,0.0,2616341.33393,172228.333333,0.40598538903,0.0,0.0,0.0,0.0,0.0,1.77870220535,0.375402700044,6.23121185048,1.19100468183,4499594036.36
linear.normalized-lo_12x12_006.opb.metafix.cnf,3194,1246,2.563402889245586,0.39010644959298685,0.0019843540009443898,0.7607936239515791,0.0,0.010248447204968944,1.8328842485998285,0.0019843540009443898,0.18438543230667934,0.0007309941520467836,0.005847953216374269,0.6588069802926922,0.0025328255386179873,0.6847116663939247,0.0009316770186335404,0.011490683229813664,0.40341614906832296,0.7785363941404123,0.0,1.0,0.9035049621234008,0.15998561924794824,0.8953169272502446,0.0,1.0,1.55043615895794,0.1432378330293006,0.27670807453416146,0.712111801242236,0.9888198757763975,0.5024844720496895,0.0009210072282154662,0.8983258713536195,0.0,0.005279503105590062,1.7965974578842543,0.0021929824561403508,0.010964912280701754,0.21052631578947367,0.2309941520467836,0.2309941520467836,0.24998968355027354,0.5384727823447923,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,1.883908421265111e+116,2287,53.6147592245,0.241438044996,240.504065041,0.0460014981986,241.0,226.0,255.0,0.411961494825,0.238352954649,0.765942206478,0.0383684628779,59558.2236624,71.5712300208,0.147430107277,240.646977067,0.0460116119129,241.0,226.0,255.0,0.292608186437,0.245936200699,0.796672209888,0.032938126959,164905.138674
linear.normalized-bsg_100_25_5.cnf,60115,22245,2.70240503483929,0.3700407552191633,8.164423243428237e-05,2.817289122079255,0.0,0.004574565416285453,1.6189904509387072,8.164423243428239e-05,0.19510569692495694,6.403688524590164e-05,9.605532786885246e-05,0.6881563234018041,0.00012926897979143032,2.4173220918104166,4.9904349995841305e-05,0.005206687182899443,0.29073165322021677,1.0012472588932664,0.0,1.0,0.9383130839052352,0.14714938694762197,1.3573563368002584,0.0,0.6666666666666667,1.2691532589845778,0.19973415282962792,0.45008733261249273,0.5499126673875073,1.0,0.6673376029277218,4.969076943372198e-05,3.106017998233532,0.0,0.0029110870830907428,1.6071565716476093,3.201844262295082e-05,0.00012807377049180329,0.0005122950819672131,0.0005763319672131147,0.0005763319672131147,0.25325307377049183,0.4068933500705812,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,32569,64.2173913043,0.604965535963,5187.34782609,0.0137291209107,5175.0,5109.0,5270.0,0.229614853549,0.264330669182,0.783662480389,0.015295540635,23426006.0744,718.032258065,0.0944540854215,5213.74193548,0.0179795561448,5214.0,5109.0,5331.0,0.102242120554,0.0162152680134,0.836828856538,0.0124894355006,48684676.4428
linear.dated-10-15-u.cnf,657355,146344,4.491847974635107,0.22262552197823093,1.1653629897352456e-05,0.8584497135100092,1.4204000698836833e-06,4.829360237604524e-05,2.362065534025497,1.1653629897352456e-05,0.42048770610682745,5.180917644133129e-06,5.180917644133129e-05,0.8706355329086453,1.543278691246646e-05,0.5975345807714907,1.4204000698836833e-06,4.545280223627787e-05,0.4141665697750905,1.0790374625707564,0.0,1.0,1.1679211057948855,0.45667138886488573,0.7831437864859584,0.0,1.0,2.2360737937786754,0.35763936065544816,0.7346919933468461,0.16154778154815086,0.896239774894997,0.8749834878491876,9.108130737836947e-06,0.7277128039787981,1.4204000698836833e-06,2.6987601327789985e-05,2.193625150927407,1.0361835288266258e-05,1.0361835288266258e-05,1.0361835288266258e-05,1.0361835288266258e-05,1.0361835288266258e-05,0.12435860239565633,0.2827054652044655,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397375,0,50001,82872.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58265444671,0.0,1.98147709508,0.0,3975617716.03,22540.5,0.914293256036,36967.0,1.41421356237,36967.0,0.0,0.0,1.95858764169,0.259097201953,1.11022815538,0.223267635876,11104672179.2
linear.normalized-mds_500_25_1.cnf,63364,31932,1.9843417261681073,0.5039454579887633,5.221968657726893e-05,3.915320055152487,0.0,0.0030458935673252953,0.7179372049649837,5.221968657726893e-05,1.1021700240011736,4.1974479516454e-05,0.0010283747481531229,0.6264080671706774,0.0003281772943693721,1.1378998114116503,4.734549586516003e-05,0.003787639669212802,0.33859394398501774,1.2135196116234526,0.0,1.0,1.042362638733921,0.21997513327442952,0.7174628556682517,0.0,0.33333333333333337,0.6412535134305966,0.15782398729507646,0.7440818130168549,0.24802727100561833,0.9921090840224733,0.7440818130168549,3.123244681904193e-05,3.2720715333722232,0.0,0.001515055867685121,1.1751862433162303,2.0987239758227e-05,8.3948959032908e-05,0.000335795836131632,0.0007975151108126259,0.0007975151108126259,0.4041040547347213,0.670122565480188,0,0,47649,1830.6,1.96249242264,6476.8,0.559195290879,8058.0,0.0,8113.0,0.97642992455,0.264352451545,1.08530174879,0.738154111073,29907337.2173,1230.6,1.42821426002,6521.6,0.559103767417,8094.0,0.0,8211.0,0.430188179927,1.03627959284,0.883274008629,0.368949864691,56345283.4726
